host,start,end,record,booked
4c640f8c-90b6-4c9e-ade9-ed4652550338,1575914400000,1575917100000,2019-50-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1576519200000,1576521900000,2019-51-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1577124000000,1577126700000,2019-52-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1577728800000,1577731500000,2020-01-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1578333600000,1578336300000,2020-02-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1578938400000,1578941100000,2020-03-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1579543200000,1579545900000,2020-04-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1580148000000,1580150700000,2020-05-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1580752800000,1580755500000,2020-06-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1581357600000,1581360300000,2020-07-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1581962400000,1581965100000,2020-08-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1582567200000,1582569900000,2020-09-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1583172000000,1583174700000,2020-10-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1583776800000,1583779500000,2020-11-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1584381600000,1584384300000,2020-12-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1584986400000,1584989100000,2020-13-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1585587600000,1585590300000,2020-14-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1586192400000,1586195100000,2020-15-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1586797200000,1586799900000,2020-16-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1587402000000,1587404700000,2020-17-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1588006800000,1588009500000,2020-18-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1588611600000,1588614300000,2020-19-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1589216400000,1589219100000,2020-20-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1589821200000,1589823900000,2020-21-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1590426000000,1590428700000,2020-22-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1591030800000,1591033500000,2020-23-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1591635600000,1591638300000,2020-24-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1592240400000,1592243100000,2020-25-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1592845200000,1592847900000,2020-26-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1593450000000,1593452700000,2020-27-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1594054800000,1594057500000,2020-28-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1594659600000,1594662300000,2020-29-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1595264400000,1595267100000,2020-30-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1595869200000,1595871900000,2020-31-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1596474000000,1596476700000,2020-32-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1597078800000,1597081500000,2020-33-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1597683600000,1597686300000,2020-34-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1598288400000,1598291100000,2020-35-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1598893200000,1598895900000,2020-36-Mon 18:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1568106000000,1568108700000,2019-37-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1568710800000,1568713500000,2019-38-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1569315600000,1569318300000,2019-39-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1569920400000,1569923100000,2019-40-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1570525200000,1570527900000,2019-41-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1571130000000,1571132700000,2019-42-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1571734800000,1571737500000,2019-43-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1572343200000,1572345900000,2019-44-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1572948000000,1572950700000,2019-45-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1573552800000,1573555500000,2019-46-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1574157600000,1574160300000,2019-47-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1574762400000,1574765100000,2019-48-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1575367200000,1575369900000,2019-49-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1575972000000,1575974700000,2019-50-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1576576800000,1576579500000,2019-51-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1577181600000,1577184300000,2019-52-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1577786400000,1577789100000,2020-01-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1578391200000,1578393900000,2020-02-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1578996000000,1578998700000,2020-03-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1579600800000,1579603500000,2020-04-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1580205600000,1580208300000,2020-05-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1580810400000,1580813100000,2020-06-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1581415200000,1581417900000,2020-07-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1582020000000,1582022700000,2020-08-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1582624800000,1582627500000,2020-09-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1583229600000,1583232300000,2020-10-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1583834400000,1583837100000,2020-11-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1584439200000,1584441900000,2020-12-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1585044000000,1585046700000,2020-13-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1585645200000,1585647900000,2020-14-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1586250000000,1586252700000,2020-15-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1586854800000,1586857500000,2020-16-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1587459600000,1587462300000,2020-17-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1588064400000,1588067100000,2020-18-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1588669200000,1588671900000,2020-19-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1589274000000,1589276700000,2020-20-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1589878800000,1589881500000,2020-21-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1590483600000,1590486300000,2020-22-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1591088400000,1591091100000,2020-23-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1591693200000,1591695900000,2020-24-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1592298000000,1592300700000,2020-25-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1592902800000,1592905500000,2020-26-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1593507600000,1593510300000,2020-27-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1594112400000,1594115100000,2020-28-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1594717200000,1594719900000,2020-29-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1595322000000,1595324700000,2020-30-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1595926800000,1595929500000,2020-31-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1596531600000,1596534300000,2020-32-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1597136400000,1597139100000,2020-33-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1597741200000,1597743900000,2020-34-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1598346000000,1598348700000,2020-35-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1598950800000,1598953500000,2020-36-Tue 10:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1568109600000,1568112300000,2019-37-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1568714400000,1568717100000,2019-38-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1569319200000,1569321900000,2019-39-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1569924000000,1569926700000,2019-40-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1570528800000,1570531500000,2019-41-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1571133600000,1571136300000,2019-42-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1571738400000,1571741100000,2019-43-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1572346800000,1572349500000,2019-44-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1572951600000,1572954300000,2019-45-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1573556400000,1573559100000,2019-46-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1574161200000,1574163900000,2019-47-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1574766000000,1574768700000,2019-48-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1575370800000,1575373500000,2019-49-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1575975600000,1575978300000,2019-50-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1576580400000,1576583100000,2019-51-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1577185200000,1577187900000,2019-52-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1577790000000,1577792700000,2020-01-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1578394800000,1578397500000,2020-02-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1578999600000,1579002300000,2020-03-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1579604400000,1579607100000,2020-04-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1580209200000,1580211900000,2020-05-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1580814000000,1580816700000,2020-06-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1581418800000,1581421500000,2020-07-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1582023600000,1582026300000,2020-08-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1582628400000,1582631100000,2020-09-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1583233200000,1583235900000,2020-10-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1583838000000,1583840700000,2020-11-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1584442800000,1584445500000,2020-12-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1585047600000,1585050300000,2020-13-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1585648800000,1585651500000,2020-14-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1586253600000,1586256300000,2020-15-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1586858400000,1586861100000,2020-16-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1587463200000,1587465900000,2020-17-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1588068000000,1588070700000,2020-18-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1588672800000,1588675500000,2020-19-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1589277600000,1589280300000,2020-20-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1589882400000,1589885100000,2020-21-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1590487200000,1590489900000,2020-22-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1591092000000,1591094700000,2020-23-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1591696800000,1591699500000,2020-24-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1592301600000,1592304300000,2020-25-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1592906400000,1592909100000,2020-26-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1593511200000,1593513900000,2020-27-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1594116000000,1594118700000,2020-28-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1594720800000,1594723500000,2020-29-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1595325600000,1595328300000,2020-30-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1595930400000,1595933100000,2020-31-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1596535200000,1596537900000,2020-32-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1597140000000,1597142700000,2020-33-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1597744800000,1597747500000,2020-34-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1598349600000,1598352300000,2020-35-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1598954400000,1598957100000,2020-36-Tue 11:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1568116800000,1568119500000,2019-37-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1568721600000,1568724300000,2019-38-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1569326400000,1569329100000,2019-39-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1569931200000,1569933900000,2019-40-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1570536000000,1570538700000,2019-41-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1571140800000,1571143500000,2019-42-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1571745600000,1571748300000,2019-43-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1572354000000,1572356700000,2019-44-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1572958800000,1572961500000,2019-45-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1573563600000,1573566300000,2019-46-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1574168400000,1574171100000,2019-47-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1574773200000,1574775900000,2019-48-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1575378000000,1575380700000,2019-49-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1575982800000,1575985500000,2019-50-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1576587600000,1576590300000,2019-51-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1577192400000,1577195100000,2019-52-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1577797200000,1577799900000,2020-01-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1578402000000,1578404700000,2020-02-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1579006800000,1579009500000,2020-03-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1579611600000,1579614300000,2020-04-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1580216400000,1580219100000,2020-05-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1580821200000,1580823900000,2020-06-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1581426000000,1581428700000,2020-07-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1582030800000,1582033500000,2020-08-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1582635600000,1582638300000,2020-09-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1583240400000,1583243100000,2020-10-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1583845200000,1583847900000,2020-11-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1584450000000,1584452700000,2020-12-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1585054800000,1585057500000,2020-13-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1585656000000,1585658700000,2020-14-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1586260800000,1586263500000,2020-15-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1586865600000,1586868300000,2020-16-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1587470400000,1587473100000,2020-17-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1588075200000,1588077900000,2020-18-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1588680000000,1588682700000,2020-19-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1589284800000,1589287500000,2020-20-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1589889600000,1589892300000,2020-21-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1590494400000,1590497100000,2020-22-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1591099200000,1591101900000,2020-23-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1591704000000,1591706700000,2020-24-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1592308800000,1592311500000,2020-25-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1592913600000,1592916300000,2020-26-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1593518400000,1593521100000,2020-27-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1594123200000,1594125900000,2020-28-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1594728000000,1594730700000,2020-29-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1595332800000,1595335500000,2020-30-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1595937600000,1595940300000,2020-31-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1596542400000,1596545100000,2020-32-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1597147200000,1597149900000,2020-33-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1597752000000,1597754700000,2020-34-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1598356800000,1598359500000,2020-35-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1598961600000,1598964300000,2020-36-Tue 13:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1568120400000,1568123100000,2019-37-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1568725200000,1568727900000,2019-38-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1569330000000,1569332700000,2019-39-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1569934800000,1569937500000,2019-40-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1570539600000,1570542300000,2019-41-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1571144400000,1571147100000,2019-42-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1571749200000,1571751900000,2019-43-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1572357600000,1572360300000,2019-44-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1572962400000,1572965100000,2019-45-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1573567200000,1573569900000,2019-46-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1574172000000,1574174700000,2019-47-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1574776800000,1574779500000,2019-48-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1575381600000,1575384300000,2019-49-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1575986400000,1575989100000,2019-50-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1576591200000,1576593900000,2019-51-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1577196000000,1577198700000,2019-52-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1577800800000,1577803500000,2020-01-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1578405600000,1578408300000,2020-02-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1579010400000,1579013100000,2020-03-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1579615200000,1579617900000,2020-04-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1580220000000,1580222700000,2020-05-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1580824800000,1580827500000,2020-06-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1581429600000,1581432300000,2020-07-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1582034400000,1582037100000,2020-08-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1582639200000,1582641900000,2020-09-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1583244000000,1583246700000,2020-10-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1583848800000,1583851500000,2020-11-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1584453600000,1584456300000,2020-12-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1585058400000,1585061100000,2020-13-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1585659600000,1585662300000,2020-14-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1586264400000,1586267100000,2020-15-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1586869200000,1586871900000,2020-16-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1587474000000,1587476700000,2020-17-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1588078800000,1588081500000,2020-18-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1588683600000,1588686300000,2020-19-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1589288400000,1589291100000,2020-20-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1589893200000,1589895900000,2020-21-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1590498000000,1590500700000,2020-22-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1591102800000,1591105500000,2020-23-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1591707600000,1591710300000,2020-24-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1592312400000,1592315100000,2020-25-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1592917200000,1592919900000,2020-26-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1593522000000,1593524700000,2020-27-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1594126800000,1594129500000,2020-28-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1594731600000,1594734300000,2020-29-Tue 14:00 (45 min),
4c640f8c-90b6-4c9e-ade9-ed4652550338,1595336400000,1595339100000,2020-30-Tue 14:00 (45 min),
